"SampleID","miR_01","miR_02","miR_03","miR_04","miR_05","miR_06","miR_07","miR_08","miR_09","miR_10","miR_11","miR_12","miR_13","miR_14","miR_15","miR_16","miR_17","miR_18","miR_19","miR_20","miR_21","miR_22","miR_23","miR_24"
"S031",-1.34395878299162,2.04939631170371,0.505707443698622,0.379695239303798,-1.93992329801572,-0.281419164323327,-1.56599028141851,0.36250938194965,-0.00915811702647647,0.521274049242231,-0.472442654975625,1.10136657186144,-1.3952927484346,0.417253349453851,2.18225194931515,1.62655522541291,0.324797479274857,1.47497472665838,0.913843460447373,1.31811746418082,0.52820947086472,-1.87641468387563,0.886617106902143,-1.79285104154179
"S032",0.710300802055644,-0.363182990200686,-0.195542412847511,-0.958207670654434,1.39701843408172,1.38597597125066,-0.203192670697922,0.899695807900987,1.45344651101056,-0.0945048756362431,-2.01594122741262,1.37968852848892,0.129304681058604,-0.56940367940046,2.30684818203852,1.2623163798102,3.97454955621309,1.906055839593,0.0942317382597531,2.3107808646822,-0.0975740429515309,-0.466142684630522,-0.916768308749821,0.183158670597216
"S033",0.353795550282236,-0.269850761647593,-0.316515346323596,-0.227389012209278,-1.43684405474108,1.06853293850927,-0.179789542025788,1.45525090730586,-1.36034882412193,-1.50358606418186,0.793114687202139,0.285952019961992,-0.601597771650346,-0.458414787027982,-1.74579712020209,0.654990560440904,-1.0978107100882,0.31090709488072,0.346734577474878,1.15030309137841,-0.899647399883343,-1.32675782016916,-1.25074508728109,-1.05815937334438
"S034",0.936705740594946,1.442885100501,0.708867373861284,-1.22494595874735,1.19954250082279,0.713569502697891,-1.19111860883189,-0.0556904045926722,0.467797985222379,0.873050208152991,-0.0722430258362362,-0.187631298549391,1.00606676770065,-0.292835266332165,0.86525793689676,2.20405593350829,1.30116533277566,-1.1846095574911,0.746961540776658,-1.64559127396239,0.306527996790444,0.0766439433592152,-0.800483197979753,0.774442048107343
"S035",-3.82616292445402,-1.05045384381299,-3.288828353126,1.46817217233113,-0.721900283342356,0.405264937813647,-0.114109005710895,-1.34280325297087,-1.16541075940947,0.946335903164217,1.3677885055827,-1.85172627502454,-1.36015941159658,1.33351965330527,1.72932169648124,1.00505810090059,0.841372400187314,0.25979053516924,1.59230025691954,1.51236369600171,-1.06370524391306,-0.345061291806643,-0.26115253974514,-0.694680651363696
"S036",1.20221328987372,1.93956834697406,1.02603482536489,-0.226548468245322,-0.355810613282479,-0.0990521856843799,1.51507809445344,-1.59571734260567,-0.291631144963137,-1.34168424490133,-0.145416347600099,-1.83177585419528,-1.04895811091876,-0.826876514931606,-0.917636202491985,0.459321344986872,0.377645524637669,0.12330296016551,-0.243100958573387,-0.580491150687617,-0.0880758857248358,1.20492953816262,-0.0884859110618849,0.827599988758032
"S037",0.430559264695737,-0.624433542224405,-0.100419328271036,0.704418095095258,1.48687251540377,-0.509338630091173,-0.425243699306236,-1.65773642872848,0.16260253780882,1.40866044720104,1.51002183664298,0.601023289775013,0.498495802792078,-0.705877740870251,0.466762626723614,1.2958171206908,3.02572915495104,3.65384409410717,0.757839529276627,0.194889775828194,1.20923491112784,-0.498983588300403,0.510521289371285,-1.20404788163399
"S038",-1.00067250636243,-0.820906689016711,-0.127702195325147,-0.146193821684404,0.477549361395632,-1.10237221609092,1.82145450986568,-0.0329584479990277,0.973932621738114,-0.142838869342299,-1.15997204823002,0.271028633679041,-0.0901631830849217,2.05866444055217,0.141231775796642,-0.334723534461646,-0.894590536106821,-0.410367097760534,0.281354940496006,-0.433815274976697,-1.17630726350144,-0.39017069355203,-1.11116367057238,-1.03601088258338
"S039",-0.0818637912415943,-1.55014273632834,-0.423279603715625,0.769280974950692,-1.37022424167851,1.01250510027656,-0.997826313084943,0.401650376934887,0.235963106998465,-0.758826590580522,-1.09548248887941,0.920584778195356,-0.301406587056751,0.235186496457193,0.493745683337915,-1.92990975139839,-0.0172719805326795,-0.479388028873479,-2.04793188564157,-1.25114621934259,-0.0646020367460518,-0.585536568506376,-0.281581778556004,-0.249756906514421
"S040",-1.13547964672588,-0.432239439917816,0.310849385585632,0.365235938065276,-0.17711895752282,0.109232752632888,-1.33224614899173,-0.643860156031225,-0.710992312644202,3.24797626707425,-0.324638912817303,1.54361017980459,-1.05711361112445,0.223858534920265,1.19232143290735,0.645751746024971,-0.551178713877897,2.08051606457261,1.94203938260331,0.00132521375717665,0.771235196032369,-0.268542109333508,-0.820051916428201,0.610071257377165
"S041",0.428198701315705,-0.502148347555339,-0.33108453477777,1.04633575204747,-0.332559109144646,0.980063221698809,-1.4729229522591,1.32310751651104,0.753500659456487,-0.17121166762293,1.10841728263607,1.13479541079646,0.434882247361783,-0.600839515748053,1.59196329060258,2.28240570302675,1.30460056522628,0.129570625617994,-0.431619479342957,1.28617436943368,0.114246937876657,-0.304956745639016,-1.04533143034428,0.514999503325241
"S042",-0.658483004599784,0.0967345348364489,-1.05684274049738,0.909742838918374,-0.890218976149672,2.30587906012749,0.354079713240806,0.566695675200474,-1.60385852173407,-1.69090726564083,-1.50161796751828,-0.421771553738575,-0.56499665817274,-0.482981159780411,-0.92003713675484,1.14939406095341,-1.0658138742016,-1.10739590945779,0.693158547267488,-1.36380196114099,-0.356332234743886,0.6672974421784,1.94626990470371,-0.539669749638934
"S043",-0.241184107400953,0.817609972192158,0.123264553976985,0.484817302440194,0.640716408089931,0.43448121240683,-0.268361663979202,-0.236093462596703,0.736754305503236,0.0956590770760644,1.76541759058346,0.958974842856307,-0.230545136666405,-1.02875892209793,1.76329081289724,0.384873486866713,-0.261627799067572,0.111957359237914,0.983070090194434,0.608598136570395,-0.827784122547107,-1.33856731439226,-0.589882706565385,-0.97484421618524
"S044",1.40141345738421,0.459936249557252,0.0356183964528708,-0.399249387586168,2.63735148237367,-0.152731794414678,0.128533480407496,0.687037416008076,-0.979292907328621,0.610150610674171,0.570655697534029,-0.521871113453878,0.265979412934468,0.854498938251634,0.168367069611588,0.0430370974612844,0.428583943999475,1.61964174229882,0.714461914003326,1.38497721133098,-0.0724065731938137,0.260863470997641,0.673625885689171,0.684730775074312
"S045",1.90511675217439,1.04387649867452,-0.250228814400814,-0.445050778224049,-1.10069855892915,1.00988032382087,0.966754543145611,0.451887173019958,-1.15672761951264,1.11728726231322,0.563992073178319,0.800612368954261,1.69899745747921,1.13988709693684,0.0874910492233497,-0.0647076741585025,-1.82141791777103,-0.665562860077484,0.564465068305948,2.40168693996735,1.47363892205977,-0.229908534712624,-1.5742081210425,-0.0960223975655158
"S046",1.1475778432969,-0.69774658327442,0.638911194009041,0.561711690105433,-0.20807028501303,-0.443828102937026,1.36736120390076,-0.349086741820793,0.107948495437492,0.381153897372331,-0.815915494861365,1.43923834798115,-0.00871313524125347,0.161592408076471,-0.814948109096941,-1.03233278806356,-0.528468004674165,-0.865006843624708,-0.93822182290427,0.706577515763102,-0.388071204835751,1.87494902300616,0.861068146463037,0.60179062723012
"S047",0.133873275540244,0.024442339723873,-1.33661286694219,-0.797507564198517,2.67612561711623,0.439103454188182,-0.479257778516421,0.470030648779255,-2.04076151797439,-0.112860727193888,0.171711419802873,0.0555113998865628,-1.10937700500915,1.15137349107244,-2.37656021336857,-1.26770894263032,-3.31516932910749,-1.25222660240848,-0.314892081575453,-3.55611825736903,-0.361560010550658,-1.58721820502111,-1.7516208067771,1.97246749505341
"S048",1.79012358781282,0.906687575775488,1.17077383521763,1.15940351252905,0.209410480523767,1.89843518186735,1.65236914290859,1.29758454566976,-0.697073395973472,-0.577040773902973,-0.722857255253553,0.836938628971246,-0.4081618541878,0.349893775243102,-0.212794626701201,-0.73588920228797,-3.4403916907781,0.587678958071653,1.82335209825538,-0.700303997464265,0.307782871634871,-1.27757830338367,2.0192773472899,0.140159350023008
"S049",-1.18572022250718,-1.00504463802163,-0.876872857638736,0.629350954722465,-0.34472507929852,-0.611121511540763,-0.145785793888235,0.814534865400059,-0.821200141921222,0.605475183945568,-0.192459108070102,-0.940981745179194,-1.0177930075173,-0.264185111918134,0.239670296811088,-0.461905468627629,-0.796335108125898,0.602278504785103,-1.16378762435295,-0.861859619132625,0.203367523897306,-0.164744698727624,-0.341039065480226,1.38545844773173
"S050",1.94609514651446,0.658827007171295,0.293656256936531,0.493970156030412,-0.00453403522339105,-0.93798494854762,-0.333215849668537,0.610509137671627,-1.12415687101241,-0.692863419143554,-0.322003016504301,0.0100114496111922,0.528298349168525,-1.25119634425876,-0.171559333378065,1.35136299180549,0.875193409852934,-1.63328387151935,1.46946961300841,0.579260288511003,1.73628373131124,0.822502689857642,0.0565367538803136,-1.16174223398293
"S051",0.63099868854539,1.77360916757684,0.339598018027937,0.0712224365626523,-1.66862721652328,-1.06718085911413,-1.35625668525741,-0.506798894093549,0.187475284117433,0.902437123650011,0.852214769017019,-0.865647478329484,-0.789317361639856,1.24697066950636,-1.61437817317773,0.00399140277007481,-1.75604485516194,-0.488718511930563,-0.385128246014717,0.299197835220839,1.86473018803584,0.487841959844427,1.26890203004078,-0.0574525739820125
"S052",-1.57142119930962,-0.731663095147209,0.0857763850215902,0.97029002598341,-0.144608090509227,1.23965412665599,-1.04179627792803,0.170624766008751,0.10759800583989,-0.378789769740132,-0.394356537136627,0.16209939997018,-0.394101753314811,-0.993760400229873,1.43918046446714,-1.66690723994954,-2.02632387421153,-1.3878105944813,-3.9015730554506,-0.561048251986068,-1.16106733293583,-0.644277240904474,1.05668084466627,-0.249035404203024
"S053",0.611469892825913,-1.59352946553735,-0.800775784071759,0.310035251634959,-1.0847932081838,0.597311622126473,-0.0926472680960184,-1.05299093735555,0.533813352946634,-2.0961341639858,-0.621168082231929,-0.602133301749065,0.0274897178439737,0.668355666648076,-1.88725124794168,-1.3152309061737,-2.17685583339346,-1.62233243213879,-1.62340466430832,-2.55777692974417,0.630122789123586,0.0252163852645532,-1.0429544279269,-1.52416210985653
"S054",-1.50246180873863,-1.14908214532121,-2.68123776742348,-0.139548562486308,-1.24631260834884,1.27200905398403,0.219465094087839,0.351509502857309,1.72240118719266,0.83033286049735,-0.0144145333701105,-0.350496231760209,-0.640195524739317,-0.126540964284855,0.467899370728288,2.21073518001298,-0.202754071479552,1.38626910684239,0.449760200350501,1.94641267567363,0.505905147267144,-1.98028441396859,-0.766191607323573,0.463591034324758
"S055",-1.66344361715253,-1.25611371376413,-0.79899394188775,-0.326311134226136,0.22109416309523,0.751093203049517,-0.979680185214858,-0.417014912106659,-0.158092785951653,-0.275816987677016,0.604241992473892,-0.478454031058879,-0.121638010949474,-0.275562472515352,-0.321381513295878,1.21667156650737,0.803756461177892,2.02742217805701,0.0839468866737121,0.344160567741532,0.0503881952814068,0.303527219762318,0.850036233314564,-1.18762072639152
"S056",1.18886156290178,1.6887038347248,-0.316726236435369,-0.118809506845105,-0.74315183848227,0.223100777607129,1.10517870093166,-0.829843067289241,1.9884127728209,0.0255333921255794,0.847911628911132,-0.31254685619019,-0.745016884517566,-0.869590960285682,0.662347123047125,-0.871511103248695,1.21801171986329,-0.594911660168023,-0.247160808376072,0.0197418212928873,0.255836264713431,1.27316308828519,-0.635947026172505,0.494064211884952
"S057",0.402030769646057,0.911584833368034,-0.703606239335897,0.893558893245563,0.506516386132896,0.240323523177152,1.27470111476904,-0.908959842648201,-1.82173825400601,1.61571045374792,0.648725096768325,-0.778351241905754,0.216219119772147,-1.03594000634521,1.82787477608028,0.617560989657814,2.35026752752759,1.34114660179581,2.28140402718937,0.829939177174335,0.997896544805172,0.0240727927001065,-0.527474605945208,-0.793552283251921
"S058",-4.05826478372075,-2.49561103950902,-1.27938885013273,0.211114510660006,0.446721697848128,0.0823873375786159,-1.93784381243787,0.0591917286263702,-1.71038749625598,-0.174177383301955,1.30407824275548,-0.659529932343649,1.74056958239155,-0.311627466058818,1.87066283343906,2.9905626715056,1.65758396692242,3.88010423839938,1.77028769433098,0.840812600852276,0.856135879501155,-0.42804136638075,-0.37567122472959,-0.55027364718983
"S059",0.731181455668713,1.39522271375184,0.0287931056045906,-0.488779793835391,0.370860468029778,-0.682658562407733,-0.713294113124257,-0.226758228584987,-0.998843015741668,0.236245594300553,0.816074946287908,-0.257432312591919,-0.339658248594924,-0.466188842375117,-2.58740266564058,0.850766612109846,-0.202137915829077,-1.26135193083741,-0.0566646573166438,-1.06136269683244,-1.04691691319865,-1.20095767996442,-2.51114378040516,-0.37831681225262
"S060",-0.883801866796576,1.27731687035534,-1.53405791331153,-0.220371925105047,0.13178222166903,0.127400362543656,0.719883589457149,-0.867678937564861,-0.266109649784755,0.149506254228635,-1.67962249877732,1.16737600498976,0.578088874408603,0.50624044812303,0.957296170009618,-0.418443414429464,-0.436728281332995,-0.821697396232691,0.504677418357457,0.879145983919236,1.16711770405846,-0.632935247840562,0.811751500858157,-1.4632046382073
"S061",-0.624180355890944,-1.02316650799098,-2.16052367815146,-2.29624578010251,0.520402049232006,-0.304106687955118,0.96668670040656,0.0738547169440425,-0.0899573849279468,1.53559364633476,1.42296760034533,1.26641920773029,-1.24090859231834,0.832941126823373,1.49210076716703,-0.96510720413908,-0.433312773133086,-0.0959223809588561,-1.60795574680198,0.324956338710633,1.51381660212862,1.3552165382172,0.274501267194508,1.04649691228674
"S062",-0.604809337862242,-1.04012495149172,-0.381216802134762,0.276912276234543,-1.11138116594466,0.702970424566676,0.197019031554225,1.72961613762113,1.63968778719257,-0.309786340199066,0.982873505889291,-0.0299425949656368,-0.168497979941592,-0.0775090629745637,-0.073804747184417,-0.365839255108787,-0.64321067333673,2.41015272178455,0.352110365408005,-1.29923004893591,0.504478762772218,-0.343889633450751,0.211282893543001,-0.504850149267063
"S063",-2.5756418493826,0.149554883889841,0.502584225080102,0.97381626739689,-1.28087562153579,-1.06445864000384,-0.112374453786102,1.74722878518228,-0.454475217840064,-0.801833900998158,-0.514269008817517,0.626226736811314,-0.441493854619144,2.11249489910289,-1.25397735460679,-2.1714188985189,-1.73905703095847,-2.69414249732229,-0.322098626392884,-0.562979588081771,-2.65378574088482,-0.62589000162234,1.18396156011253,0.89372154273924
"S064",-0.892523076707677,-2.22764924899033,-1.91037691058475,-1.13659426081856,-0.789553914786685,-1.13889405370326,0.0620108135728541,-0.735564456296227,1.04038427222299,-0.739814957563108,1.33466085194758,1.1436782890074,0.543781189755737,-0.642303979101117,-0.952653468724639,-0.723974856197819,0.538657099898919,-2.16758227853024,-0.540383099800244,-0.537343694816,1.43068637272239,1.36744315735339,-1.59664860519114,-0.182630216149416
"S065",0.841582302668824,-0.449264406750635,-0.857733270139399,0.096082134851769,1.13584635187956,1.56513535325507,0.449761348061499,-0.662839110550164,0.170212943762884,-2.0972775398479,-1.60327951388884,-0.74954805303155,0.0864827950313034,-0.88506054380342,1.37612256394373,0.449281412731025,0.896885982767188,-0.71245175137724,-1.76204609599108,0.930495281961953,-1.47684324896984,-1.79969327521372,1.20446640641387,-0.172634063562906
