# synthetic, for demo only -- NOT real scRNA-seq metacells
# rows = genes, columns = metacells (pseudobulked cell groups)
Row.names,MC00,MC01,MC02,MC03,MC04,MC05,MC06,MC07,MC08,MC09,MC10,MC11,MC12,MC13,MC14,MC15,MC16,MC17,MC18,MC19,MC20,MC21,MC22,MC23,MC24,MC25,MC26,MC27,MC28,MC29,MC30,MC31,MC32,MC33,MC34,MC35,MC36,MC37,MC38,MC39,MC40,MC41,MC42,MC43,MC44,MC45,MC46,MC47,MC48,MC49
Gene03,61.53527357171052,42.811717770978866,64.99008128507627,59.18746550709715,55.34877754360882,62.57281162021053,59.21828719039656,56.02988017813923,58.13632417794017,59.77062431979822,55.39445724428055,50.94514923491222,56.93842490766345,59.6059758874886,63.41847726065465,63.158636474495886,59.629612960062936,56.10842820521188,55.768419652975886,59.16085772291899,51.798294984548974,65.99129554729859,49.43155924115565,60.03409004009421,59.64432105835777,62.22608082510902,46.59644903410075,62.11411980514905,65.39166470801078,53.5175902473746,65.43055106201041,51.18068933992791,60.53017761195693,66.43633172259251,51.48682432889957,66.99580955231566,55.39412135290775,61.59787656518991,51.93983696736778,56.79551705921925,51.186899349225556,49.64931126344923,61.79095982128133,52.66177553828002,55.23039701177038,64.9320553333589,50.910145952487746,54.93643044456908,59.3136503450933,53.1517034054504
Gene04,49.30599122049561,39.55204144944248,52.64812940871372,47.81624917699942,41.46052999693274,44.493435521035394,45.525771494325284,43.803714622028565,49.29101035306835,51.48751957436242,49.44755616936078,41.839202567996594,45.703709720291776,47.63006186305118,49.81370787811248,49.79864511130671,45.5482435621535,50.313519220075264,48.50976944261129,49.5979273170672,46.15882383882842,53.21756609245235,45.09752804300253,50.55719465624978,48.24047366452153,47.22559089621711,43.29713797167332,51.57137827888556,49.67229521598045,47.97828521735772,51.22845777097728,45.76024061406664,47.37960771978969,54.70653113092837,45.017255585328904,55.960965573982094,47.10882600357461,49.66334348191173,47.77836181852033,50.784754569380546,41.50261038236981,41.45446838923638,49.4739775335451,45.20046836451169,48.092063899206416,51.41609736088691,45.53795082087041,41.68824504283243,47.31438577132644,45.965211570309634
Gene05,69.31520112332622,52.768311149177514,69.16681057537525,65.9944033209344,62.244480324728286,66.24240759688873,65.06785128120545,65.85053328991138,60.776228183300404,67.31947080014554,70.13366190715432,59.17903420243065,67.41574029440208,65.56392725602765,63.836912036390856,71.25613401353857,68.66751071546435,65.17739573067519,66.83582256386303,66.82245210398413,62.10899095471382,69.29556445248168,59.71513002455984,69.42118263547826,67.72633605773909,65.2032481344186,59.948916735147904,70.15428544397555,69.94842051072185,63.874834178753105,68.51561257199148,65.61796658379615,65.85301454119558,69.4548446399838,64.25295796347373,75.86411344177905,64.40216780891345,67.88487655678964,60.84882281470644,68.9427371743524,63.54107398233873,63.66987092947464,66.68816026248636,59.49777147434518,62.67221119607648,69.6016246000328,56.10754812307124,62.74461321081607,64.43191126344475,64.68878646559602
Gene06,48.78928259352623,36.71162596062102,51.28486037786425,47.44202517295634,40.2369351139573,46.447034403784116,50.494664674121594,42.51437651073128,43.02051768202185,52.69240597797456,47.28761647229703,41.922932925855974,46.36670208576845,46.740286615992154,46.346414574790884,47.05044924455498,47.95122000545894,46.84849268227307,47.1331009628131,48.612904766498744,40.70442730421918,52.24608397277311,38.503324995296694,47.68677850734292,45.45247952519215,43.54838168263593,40.80619956695063,49.09102814752105,48.48258169967614,46.54416535491619,50.25585874076871,41.15158109242744,44.46379131935035,52.43016096026361,37.73506037416616,53.299761426281904,45.234056278315286,48.01528229362955,41.51560134140764,46.76493665336106,45.03751271944724,43.43824362614029,49.275038778473935,45.410171279486825,45.53358175004016,46.58111137960394,38.75881936816463,43.13090235239932,45.781774641308964,41.46891290944887
Gene07,48.350146656835086,55.80420324743859,49.76671961733924,53.343436341161514,51.64466071923115,50.38156758666642,54.388888028423374,51.34425221580154,57.863273844183745,52.97342140704944,46.58954547045302,47.79814557004536,46.652069178768194,49.24442258865126,50.93662828811911,51.98868693407313,46.049648904674314,60.852756247753824,52.73351107535623,56.48504521620234,53.48012116711372,51.98348428243417,47.69118624895088,56.76825622104485,42.81067463306098,48.63302378352387,56.1415001158897,63.65600330246304,51.7627947269516,48.95717488856928,41.31192515662612,62.13064514957831,53.05394860094843,44.02108872888673,54.33763965780189,51.74210551839357,53.44714064601176,46.6450085472581,52.84131679027284,53.397966988412975,53.94110789357682,56.908413689226826,55.57123891261004,54.90243645859283,52.75599098455069,49.30842165461534,47.29166022545209,54.80981748476619,60.26473793882872,56.557688759390906
Gene08,36.33946039322754,44.26890182479188,40.50259591605371,43.40898478133092,40.413847424414485,39.7317906600907,37.92650503533366,40.81794485825378,40.968175590900586,44.8817363135566,34.59874658757712,37.43393505835748,33.25341536155137,39.73406008726705,36.14479563444395,42.29057945408811,33.01612799040812,43.52984561120384,43.22034509067192,44.17099018822321,40.253188700716095,40.54362614313834,33.18764315212301,42.93955475883615,34.47545408424314,40.47971907247935,46.33897628897838,47.368621998694245,39.574506326266494,37.39146270888286,34.22913736321887,47.942913638652705,41.34879612278798,38.76625206401222,41.50553361106951,40.61176066633288,41.02138473957051,39.02991075061161,39.80070649889208,44.55345711140562,38.89989135993237,43.39253072744523,43.59332158440658,41.15969505946373,44.24246919443668,37.171109178177645,36.496046110872875,44.337477722212164,42.448037838445906,42.354533601792596
Gene09,49.16912052978661,52.12079901680228,46.750293109614695,51.7414049720777,47.60052052481475,46.19962075750375,43.97657458545906,47.44384930737996,53.239302270873985,49.618403062215634,49.47061212194005,47.354561717510855,44.65699530306431,47.52751557781866,46.84080620573983,51.99065492390668,44.855229859767164,51.65656215959131,48.199168601414016,53.58836108901379,47.56244258756367,48.64495146105197,43.55209134793808,53.625107764095965,43.915980844443325,46.40340449552578,51.21398698978716,52.75144574314529,44.88433652484145,45.92813181153689,41.11736160522524,58.89260035656153,52.460590301813376,45.57689080588189,55.77227696313919,51.708865370196776,46.72533768148858,45.993501682699794,50.72911227642883,49.61911235532152,49.97367038435261,50.39312451183257,54.206752833826904,50.22576103787489,53.82202568951905,49.589728616975115,44.98506341716708,52.777026026859836,55.27727010475904,53.70846339104459
Gene10,30.170743911471572,35.28172247437093,31.172816468341892,36.62884322693591,34.98828912073762,33.08869265320184,30.38892667881702,31.76191286739537,38.68037943147532,38.846243340397486,26.927968776481634,25.669636544071256,25.72628561611411,30.507322699719282,28.73004091088778,35.96903404007286,27.402849989045965,40.35871156855358,35.6829353497931,37.13720701737917,27.41333187658501,35.07660073524006,27.365162117239088,40.19705525721175,26.217706783338283,27.19752728524582,37.49401907074001,38.34234027619927,31.646705534170582,30.991859654920102,24.970275647775395,43.92819584649261,36.03161619744393,26.975133446476416,35.678486955934325,36.378221639410675,30.912048009993132,32.3642653241824,34.2095062619038,30.44344567647477,37.420126100226334,34.53856654086757,37.32531916192574,40.09627111614372,37.152957241698466,28.472081526998295,24.085299117005064,37.20297987610198,41.34015333385482,35.162044176589625
Gene11,46.1813081317881,48.4556289129784,52.72183125562138,53.735313453290686,51.961648314641224,53.814047070410695,49.517232312432064,52.7840181818685,61.42635752413321,51.76028599014372,48.08803286579992,47.03569600418959,45.93795252539859,49.882784554904354,46.50871431306867,52.96994757396164,45.814293274615835,55.05902167049599,51.809232513208755,53.35207619899864,49.02999561409767,54.167199360347915,48.22619282341204,59.78874377522158,47.1998472570446,47.15646178861279,55.783343975336706,58.61094435924,50.98880461327203,49.691206841080394,46.672347589305296,60.08209604972668,53.420932579086184,42.67635019960402,51.874523974463074,52.245882359278134,51.45622241113144,51.43224511007836,56.69380107397305,52.07979921406024,51.60414642360025,58.71234244216528,53.81612293337199,55.098044637762,55.543913881381,51.820293624950544,44.10124114305658,54.309417228580045,57.777259561310956,56.97670456785908
Gene12,28.35381289619227,39.97086922164022,32.41856689730594,35.76439108099159,35.625719125400465,36.35980052503469,34.72128871707244,35.926077666963735,43.82682699162738,37.75621051859038,27.05427435999055,31.645584691330047,25.404657845997562,33.475606439778986,29.56715751504358,37.10749913218938,28.1987495027377,42.431829179496546,35.64323416902804,40.32516908146233,34.82085606739223,40.9318887551894,32.01234225149879,44.31346598736057,28.41125980136438,29.137082894901067,42.19269215496561,47.36688036870232,34.15104654545974,30.29114692174247,22.72861963757063,44.63500495788345,36.05701183294419,23.774567993905578,39.19555332180647,39.05519010510996,41.27072961301705,35.935536104658425,36.760865725006745,39.037929811211434,38.06826928605924,41.590312710175695,41.29804643622566,39.28788090838455,40.42195449540443,30.57752458485346,30.797077258316314,41.01980876835836,43.39756911850081,36.21885643708621
Gene13,50.63952411885123,42.64451278046773,48.464865398569856,40.7906473733857,41.27366145074715,48.14017730687719,45.70058274707389,54.349099520923346,51.374172711517595,50.148022721778155,47.73676643337786,37.938855082039936,47.75363702296005,49.18811140583076,43.23723737802596,50.6309179803464,45.25387867101575,45.79800927660628,52.353942713809495,51.318104777661205,45.235326515592526,43.12529846211163,50.35130988187709,42.64182539155278,51.55882254965117,43.52653636798435,52.27054811294679,45.09454212520331,42.13233531452504,48.98351221371632,48.64927122181443,43.38545091014139,44.20318916971583,46.9376818122064,43.73900822341057,47.69102932028313,43.807082500073356,46.91207439368917,52.052771738284115,47.466676556233004,42.26148188105987,40.91704570942554,45.1369454801743,45.65056348936044,48.89648934108071,38.47966799080956,50.484223068683605,41.22274091587003,50.782154726981155,45.04565422248187
Gene14,53.65548984874865,47.22427131334165,50.19173348446282,45.65884906751645,46.46539822113678,55.624488469100406,49.24072409675151,54.42935101157866,49.15524652067973,54.568531785903,53.358902260317976,41.687982979160594,47.34977951886465,50.818911549236034,50.19338971113828,50.62044711831166,50.06331749327219,47.73053326937891,53.1148980429954,56.60177541096331,46.92154204424372,48.524080551367575,52.81905046250003,47.9484862654414,50.502488993312525,45.782057491262144,52.998338184987404,45.86413613330121,44.857234612129005,51.370724282501456,50.185835368172185,47.92735574402589,46.090914795593605,47.591537526213415,46.13132208784734,48.21893716284979,44.53906891380306,50.615855445387645,53.64727040736594,48.93587642316954,44.53301880385464,41.67601430841383,49.64292469386854,47.4972498970063,52.83027087951607,39.61367878057376,56.02288715870904,44.84824895148911,48.101075138153014,46.346545175944804
Gene15,60.031761156615595,51.61752390949052,53.652693331669134,55.6962409252202,55.63372738991819,55.723615262924596,55.0841097539556,62.21296375671656,57.67702474754675,55.89041044832811,57.15952878483242,50.748438454218025,51.617140254503234,56.00365214959938,52.033913754714106,56.04113070665415,60.335906120216066,51.65239061745628,58.829762194490634,60.48981986241324,49.00067561062612,54.43287846874544,53.57524031038362,53.93018635859188,51.94542596562841,50.068528633382186,57.32326338842843,53.004657357735276,53.595525247123255,59.12624708006091,56.79190142379703,53.46555807655575,56.15234772465634,58.34401814246138,51.056951091020416,53.19309341235997,49.527210545623454,53.004094008016956,58.40980712621738,55.703610320520156,48.728797890781216,48.22540774074435,53.70667282623314,54.177544129355475,57.260736664937696,47.831421571147494,59.54570055056655,53.00199184975494,52.364195389675864,54.82723023457139
Gene16,51.73448460540855,45.24717236993037,53.41752641531698,47.0683943537449,45.61308382148278,53.195510332903716,50.85268658905471,53.9249930787397,51.275522532556025,48.580159986080396,49.058808995442476,44.30349898559933,46.104010462297715,52.2056469222741,49.358455186385164,53.82223161740691,53.767569571748965,46.45902325817143,52.24122277373379,53.78032310184681,47.03388976977945,52.73521296931869,53.09725563651857,48.94191536051701,52.45710183065148,46.17760820317024,55.17660024284213,45.01355517366056,48.82572767351959,53.16852410043195,51.88252795810826,42.97303463080445,48.26110017578254,50.63487852956823,47.90721952144846,50.53962244943174,47.57639680909775,47.47449023809173,54.743323012899815,46.09252919506429,47.05102429170746,47.39391806570396,47.89938741898351,50.601247903447394,53.71274592978168,42.47757220705714,52.726820174156494,46.75668987895734,51.481859610038,48.27198471069209
Gene17,45.984757662768175,37.396478958864755,42.60613340090372,39.46892959144321,36.087076606689756,42.949191503853456,38.49863032497514,49.8222319068285,45.992029705387544,42.86358969648036,45.22890514659259,37.12246310126936,38.73229730715198,43.22561407925556,40.063144179810024,43.04698966813223,39.165261603624415,40.1828460198644,46.38798073129952,47.66796198482545,40.56223885524842,44.95279692658565,46.742616075689924,41.518772514731694,41.95716836461851,40.36136392133621,47.96385679180434,38.90184200124318,40.87681458839023,45.550541188393204,46.32085116517807,39.7042594292618,40.08752946763231,43.13055643536567,39.360496570860796,41.395278095250504,37.312201661695696,44.28320993940245,48.26225635217196,44.05413911424047,40.44154212836664,38.07894998211806,40.3437476160278,40.35546172602979,43.55200568481277,34.00150592212505,49.00304492970092,37.699336351575425,44.051614873563004,39.63721218613708
Gene18,48.24306115762846,43.353913190332825,51.28645654188647,48.05867440330237,44.48750541009653,53.33988603106895,41.484434523515,57.68248726804042,54.64184338927218,50.05902834582701,47.79404261965945,46.48149323982614,45.98004202914058,52.35461504718481,45.24788303550058,48.14175888704849,44.55598878834465,47.61275848585108,48.19292815135976,49.63396382305632,43.78884009794014,49.14841077931929,49.136785174383995,45.23775109819949,45.71274586518393,43.55041903015882,50.23354566758379,43.82914015989523,45.67639064754834,52.49133949426984,50.590668725282754,46.60117125301072,46.512414210080074,49.92199941973888,46.28596511537475,52.92242457570453,44.508849591221,47.868745381143555,52.17061587485106,44.11098687347155,46.214990422040934,42.69477651417413,48.94317206741144,51.31221133629768,51.20054563276118,39.83334993915094,52.00469581790391,42.08494954328012,52.92583165790887,46.47005786276755
Gene19,60.27887897658563,56.34505228031433,49.208779764045126,55.63139542581796,50.90787087622113,54.10529926021145,55.192895233047196,52.956985386137546,59.75606832080551,61.912239870988294,58.64969429320336,52.999793723704855,58.073362707794885,58.47576658381059,57.41113635759542,51.354237234523474,58.93990378762962,52.48442647298844,56.199591439757754,59.61041075245563,60.42795985821753,58.41615199950345,57.99171575963547,51.63127350913651,57.75213370448174,60.958583166259245,61.636674000292736,56.53006232178862,58.115755608823584,51.7957016731468,59.37966712461807,58.10138467368215,52.75797817095267,58.2065937298371,49.82626404421154,54.982368559737886,52.70062018687446,59.44719011058875,51.5798577735966,53.34515518933922,51.53233032887115,57.738556748859736,57.060307213735896,51.59898823395901,56.16667365554114,56.98933309263966,58.42200705411136,59.84477776681281,60.737933807558754,56.58707126660372
Gene20,45.813641873712555,37.006387666792676,34.45519198631412,40.7713175878563,39.691405704053686,36.0045699559445,44.1349330050862,36.67089436610502,44.93988100650179,35.89256520237323,42.599014765653756,38.45228378810285,42.26229885291362,41.25299422918369,43.475782831859604,30.689512775476096,45.482309558026074,35.37841134382066,38.218205406586286,42.8715194298653,43.31882936565544,39.601509637439754,42.00039682862571,35.40167564158056,38.8878433724796,42.050142553400775,42.52876116583127,35.12561649842857,40.1057237519281,32.637252373087506,47.31508228643364,37.82526445047626,39.48636266325974,40.649211234366334,37.130923756352516,32.57557519695978,36.79348542932069,45.326877091725,36.473039366462004,36.459163694283056,37.67610226815802,42.71820923135078,40.967575262071215,37.14301229973933,46.06538521878989,41.52091123345648,39.025846469697434,45.31381804317209,42.76984034311399,40.490812864927015
Gene21,40.1181971817016,33.0868636384831,31.11149449689205,35.908554177392226,38.44522810559796,27.788091957797967,42.91776779787629,31.29775802634861,41.02797781770123,37.85451530341041,39.555288225831944,32.34099802401367,32.67663584870581,35.745272894403676,37.47484422990769,29.910578457824656,38.103471621478306,35.48304780956744,36.26053663423373,39.09871926088867,39.32014701864233,33.65763903485974,36.78738639659177,37.10877568500035,31.41941404871983,45.20067490298307,34.657926564059295,32.56691080461949,38.891895190676415,28.890341310902958,38.63449128579113,37.690976015854595,31.42568574490288,38.913515725812964,30.75238035639308,27.803713722445146,34.65806463310014,41.400446204705766,26.412322868914604,34.36702462297977,27.241994710799005,37.00629501784455,32.31314719829526,33.1810000711515,34.98421301070801,43.43410847525287,33.033069795607084,37.52913524885624,38.29231992734962,38.57049022529806
Gene22,41.368168266831916,33.4985216862404,34.59300836333774,35.30438553319203,38.89449912079877,32.67282845265514,40.820235660852354,36.10068534298644,40.88880818506004,37.723739012471,41.78277997161346,33.000395823093385,40.92217506597006,40.228907293907156,37.27140064193179,31.643500089224503,40.98362652841392,38.10900098742073,37.08920658819616,41.49886812024044,35.83543380537966,40.349893271604,39.82179879652958,35.4508649613996,34.66650624468072,43.69358682108409,37.90185703126036,35.770456431595626,40.53429655406577,31.279584138230113,47.020488744619854,38.80566358454233,29.470294889794847,41.197973237180996,34.841829101627376,34.524046308193924,36.93703265496332,41.658285315849405,30.625935698961985,36.76103634586809,33.80406277945322,41.969343855440755,35.98244695194631,34.75177372950573,40.43022242065459,42.8846790266032,34.68675585895949,39.43682555109376,40.655170897474314,36.3563849037119
Gene23,44.01502192129346,42.439654590325134,40.91335824755097,40.4081273451129,43.18995471647222,37.86617920714231,45.64339235600877,42.890443931352394,48.552956941298305,41.73066053949067,49.32989669371887,40.704508533367715,41.46480824737795,43.19866498444912,45.74435749435974,40.12889142819485,46.30136569547919,40.46628469758269,42.49837244223881,47.17080349435833,46.412644315453626,44.7250631524996,48.56388685164933,45.590495595595144,39.56142945739045,49.710029087453286,44.03137238940229,42.096699102126806,48.27321192911362,40.55262729182413,44.79303446029212,45.88918114900277,34.269403591788226,41.69769611008439,39.84586606289462,38.405394701966,44.958732550264415,46.28657517543142,38.869319516257015,41.107253951003905,39.06683219164318,46.51355701770862,46.60986263939941,44.76199864238063,42.20161202199709,46.55312645873833,43.58153128694503,41.94456225266862,48.372451989279305,44.97620040454482
Gene24,52.18861552925196,43.85327142083715,47.40568484467701,53.07179008145724,51.09856662025141,46.629782358263654,54.767856327056535,44.79310338476885,56.82572544366837,49.62426190652056,54.417158758540396,46.02315019590685,47.9631144997884,51.37427287029147,51.30410527364789,44.99528459433509,49.481402490149065,45.54818694071904,50.270428874499565,55.49293557777211,52.9675534797353,53.170324443937524,47.43613747511689,51.264935406569464,48.09230035053893,52.59852777797905,52.47702209564629,50.54002698542004,52.13766975231463,46.48363147170275,53.02466423408905,52.79406891688927,48.01183307582707,53.11835028672348,46.514328047670446,48.867608198476006,52.188186403709715,52.18799918758132,44.24375305498293,49.25841228827364,47.00033309837872,50.42833884158294,53.34564485290023,49.41356713372436,58.71256195466502,56.00929019322889,47.06309353236247,49.28440813723592,50.67779448799481,49.13887188490229
